;acquisition;summarizing;scheduling;certification;reasoning;inference;check;development;authoring;navigation;optimization;failure;solving;analyzing;processing;design;detailed;training;plm;analysis;manufacturing;crawling;manufacture;creation;dissemination;recycling;review;alm;evaluation;archive;calculating;spss;fsms;whatsopt;matlab;aaa;wikipedia;solidworks;google;multilinq;tixi;tigl;oracle;prado;optimus;daedalus;excel;ceasiom;api;tr;isight;eclipse;modelcenter;sumo;git;networkx;syndeia;access;reasoner;tornado;pykechain;imagenet;ug;catia;davetools;word;rce;jade;ideas;janus;brics;quantity;taxonomy;images;bom;animations;capp;babelnet;freebase;forms;assemblies;difficulty;sweetwiki;description;cad;material;ontology;video;audio;metadata;documents;image;python;json;png;express;dwg;wav;acis;gif;igs;yawl;wrp;stl;mov;sql;jpg;solr;sysml;mpeg;xquery;postgresql;tiff;database;flash;dwf;owl;uml;add;rds;vampzero;soap;rdf;cco;bfo;xml;rvf;codex;dxf;step;cpacs;csv;multiwordnet;parasolid;cmdows;html;pdf
gif;0.04237616358625732;0.01921326939951822;0.036466550793295374;0.10000714876205223;0.0920217013920345;0.05922611863200538;0.10099010432748673;0.15472625597928663;0.05571740142920242;0.020002980146920455;0.025412327265194903;0.09332003602591915;0.08862033124468922;0.038194933919723915;0.33518670040244253;0.377267534967277;0.07046132649515226;0.02932610153534183;0.0013353241536297336;0.31527089431380584;0.051112395993701765;0.0;0.022304986837273527;0.08489527199560178;0.0;0.0;0.005363029001751801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027409900039930653;0.0020120072718098226;0.0;0.023745009643062608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007103283221464939;0.0;0.042475061910483475;0.2912759498299422;0.0;0.01615554325323837;0.0;0.0;0.0;0.0;0.0;0.3111267091460933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7771731107905534;0.0;0.0;0.0;0.0;0.0;0.03330949608618744;0.053209328322688654;0.20272125485799525;0.0;0.0045913604846248394;0.021514771726542543;0.0;0.0;0.16169846986460576;0.0;0.001286050513769081;0.0;0.20600930221428262;0.06288686151847589;0.0;0.1768460867649195;0.5206952190003561;0.013662722429657694;0.0;0.3741325558978693;0.0;0.01665885694528613;0.005024808423409381;0.5397615809856566;0.13764649514771443;0.0;0.013987991907106874;0.005694794063241787;0.0;0.007103780340080192;0.0;0.0;0.45877912055143855;0.02535434709661987;0.0218012673890071;0.31622776601683794;0.0;0.007784883505314255;0.11180339887498948;0.03966020382967057;0.009152287737220112;0.0;0.22248151052626428;0.0;0.0;0.0;0.0;0.0;0.06406923065543452;0.0;0.0;0.0;0.0;0.027201136290213847;0.21342149758197268;0.0;0.0;0.0;0.003475282206545362;0.0;0.0;0.0;0.0;0.0;0.0;0.0049343173123854315
igs;0.7645159366834784;0.10289140966992044;0.2607435104573824;0.20255875923836694;0.5744021601195983;0.2980235684509606;0.5233079100620803;1.7202357060680415;0.1975127641138646;0.3389619731175971;0.4235858425028593;0.5600009702907498;0.45862745156787876;0.18669408656540604;1.039457493042448;2.8884118155986953;0.4329801742930364;0.34936609453444967;0.040202526171187004;1.2357646291113422;0.5622219786339945;0.015248372253275386;0.13865188246427004;0.569710299302693;0.0056239545100293525;0.0;0.2760126002879221;0.18726008344572567;0.24748001461780875;0.0;0.0;0.011253181729088638;0.0;0.0;0.11785277878773794;0.08891751761541217;0.07496132927144707;0.006777358587175767;0.20378747727367255;0.0;0.0;0.0;0.035885531673193694;0.0;0.0;0.006684217210536342;0.015392069722114154;0.0;0.615633903843884;0.9765921322496735;0.0018972360707492778;0.009455531099852903;0.0;0.0;0.001409669066239581;0.0;0.0;0.9381338368537744;0.0;0.0;0.0;0.0;0.09139727281857447;0.0;0.0;1.011836322502827;0.05652334189442215;0.0;0.01055265722982818;0.0;0.0;0.3020702695663452;0.20447905980766157;0.9386567731405238;0.22924740231076685;0.03476195149389044;0.05127545013973748;0.0;0.008140850338318269;0.4928490446142083;0.021609032821227312;0.005866865964906677;0.00846121804278016;0.8139294310390969;0.8076374086570153;0.19577366368076352;0.5709158635033001;0.4460391611252425;0.025930724970756765;0.01728510984657392;0.3817407587013642;0.010562660029637754;0.17127964522822672;0.1543340142912595;0.022236696370529038;0.5152602752686981;0.010105651043180541;0.08154881737931086;0.44254726771734315;0.007103780340080192;0.0;0.0;0.0;0.013194052734505374;0.2896257647067518;0.024439569447229224;0.0;0.002521965831503494;0.04538171495262865;0.0212676305517124;0.0;0.0;0.01008507343876366;0.02756078886740141;0.00915353377452523;0.010092775300822563;0.2398057228894831;0.0;0.0;0.12827256028567222;0.0;0.0;0.017755520605710874;0.028104971365967134;0.038550071711869235;0.4766103470365894;0.0;0.0;0.010108232110074002;0.03484222914366295;0.0;0.0;0.0;0.0019175605247861963;0.0;0.0;0.28775389826627606
yawl;0.01526940016790202;0.0;0.008034007624646419;0.0;0.01617115568382877;0.01051118591209064;0.015134208189934804;0.04481107149482209;0.0;0.0;0.021262162778128115;0.025666350116967267;0.045457989230762594;0.0;0.09857913633386173;0.5276310465489715;0.0;0.0;0.0;0.09858777444358534;0.049533290951144775;0.009743701210631712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06482037235521644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0778498944161523;0.0;0.0;0.4472135954999579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03542181734879073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07959045764020496;0.0;0.0;0.0;0.0;0.0;0.0;0.022905435417568808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030247530200945175;0.0996028054650387;0.0;0.0579624058051357;0.014847846772912466;0.0;0.0;0.03382550457458692;0.0;0.0;0.007697091395378656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1125087900926024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1643989873053573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4660621806858761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
wrp;0.01950685786602176;0.0;0.0012892808440036348;0.0;0.007604837606985939;0.013008972781166096;0.010937620164944128;0.014126604895553455;0.0;0.004694473538679248;0.0012532735568408912;0.0012778355400104603;0.016859786954334186;0.0014576903262375118;0.006883468379703342;0.007149608685814345;0.0023241614384019896;0.0;0.0;0.005619485293329609;0.0013900571457983813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005728425487685038;0.0;0.0;0.0015270486123575096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002855046042271254;0.0;0.0;0.0;0.0;0.0;0.0;0.0039004218144237514;0.0037337873894881884;0.0;0.0;0.0028427221614304955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005281403670967757;0.0;0.0;0.0;0.0;0.0;0.0;0.003845698760800996;0.005295231778426592;0.0;0.0;0.0;0.0;0.0;0.00900645092912525;0.0;0.0;0.0;0.008926792509737935;0.005679251950937675;0.0024364892094070802;0.002805603785944455;0.0;0.004428856059508106;0.0;0.0057097197641245104;0.0;0.0;0.0;0.0;0.003344556427642626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012300811600496637;0.0;0.0;0.0;0.012452421468701413;0.0;0.0;0.0;0.0;0.0;0.0;0.0
stl;0.836136537677245;0.0960579307333221;0.4817416329217123;0.43258802812575;1.66985432060254;0.798789987949939;1.2430533308751457;4.080968221929335;0.19716132984658574;0.35934947606722384;1.2741908488926201;1.3966261909580813;0.9278366865899315;0.5697585762249662;1.489473051403371;8.244187722388686;1.6313110889454157;0.7495003324330353;0.6238817940097626;3.1007029934049473;2.4800991519138336;0.0;0.5290309308509868;0.21455865386915757;0.006562776232039577;0.015448737310436523;0.23005461349776182;0.02333955670776561;0.0;0.0;0.0;0.0029093255881241322;0.004720395789681106;0.014908283973138347;0.27327267763584967;0.12177867455889545;0.07756690408051033;0.05240822621681213;0.15362403104018077;0.023486161989461192;0.0;0.004933656684824992;0.0391893075437006;0.0;0.009969143409242986;0.0;0.4553014069408096;0.0;0.6328860863588246;1.2965250552882117;0.02500798400132655;0.3190898277026679;0.02220779888660082;0.010993658488051077;0.14898752537490126;0.0;0.008577767958886543;2.064334709062482;0.0;0.0;0.03550032839315346;0.0;0.02060214108575823;0.0;0.0;1.8316825054304078;0.6042555928718677;0.0;0.0;0.0;0.0;0.4700822559724047;0.5025977200901826;0.3473083426011737;0.2513499339967548;0.023930660809558343;0.07757684961026201;0.0;0.0;0.602050305025779;0.5172941921522822;0.5009134198539317;0.0;1.603122075585317;1.871458947261846;0.0;1.0093581490851598;0.17064799481430168;0.11470786693528087;0.0;0.8483832945409258;0.0;0.775291681602434;0.37095765362809796;0.0;0.9715400030815027;0.01019665237674815;0.08936837292406652;0.18569533817705186;0.45877912055143855;0.013194052734505374;0.0;0.0;0.0;0.061145701047249784;0.0073388689282118365;0.0;0.0;2.112327079639484;0.0;0.0;0.0;0.06696495301824251;0.0;0.0;0.0;0.2925813895115915;0.010621482216552184;0.2717228898110302;0.0;0.03089010316076077;0.0;0.0;0.0;0.03544816766343166;1.2904885223493476;0.0;0.0;0.0;0.05883182198184656;0.12403473458920847;0.0;0.0;0.03921115775957997;0.06435448344181383;0.0;0.07885785756378048
mov;1.9518577592723505;0.11124198174780613;1.0338732622025888;0.45881957574634863;1.1943183468719387;0.7132580239667732;3.121168483566376;4.206056664993799;0.5606457581789129;1.4753622004999738;1.5740120325928935;2.215169913421767;1.0556023160136545;1.1739727319239617;3.829819364932648;7.681811092227867;1.5070318940246268;0.5820636358698212;0.017625415292262372;4.004990922138277;1.8989722370144753;0.010500170629159098;0.5975261573534549;0.5357227040317954;0.03479505594251986;0.0;0.4119289225663974;0.12667483823545245;0.008385320426195943;0.0;0.0;0.14796923159782016;0.0;0.0;0.31933419402850555;0.108960712531945;0.2481766708832662;0.037764532779771216;0.3646611486254377;0.0;0.0;0.0;0.05468156300120299;0.0;0.0;0.0;0.05142557721855414;0.0;1.863379667170141;2.9820598184974205;0.0;0.29531628761045914;0.0;0.0;0.16496596299037689;0.0;0.0;4.133918799411074;0.007499531293940735;0.0;0.0;0.0;0.35355339059327373;0.0;0.0;3.730088992233;0.33525903743212293;0.0;0.011993477322022918;0.0;0.0;0.510604739834133;0.4025383582214205;1.4365920410283108;0.4443376060577544;0.4613237353411705;0.13845762387320412;0.0;0.0;1.8614818430584965;0.24735274419416228;0.11102205826601895;0.0;2.6929850569954907;1.7639460623513081;0.7457217986133408;0.340140372198361;3.082465178672111;0.48647137771493965;0.0;1.2458494302956618;0.04449941594899848;0.8303616586197956;0.3465185356952982;0.06339876210392109;1.1268302898502982;0.0536828127095019;1.1700723587696367;0.015230388746165127;0.02535434709661987;0.2896257647067518;0.0;0.0;0.061145701047249784;0.0;0.09218683653511765;0.0;0.007287437447865929;0.011418901835790037;0.20316991412497773;0.0;0.0;0.05707301455353496;0.3560380282428588;0.4299771544846447;0.05572782125753528;0.4321654766571172;0.0;0.0;0.09764257797909022;0.0;0.1155192684885433;0.024196695924791362;0.018104181553118947;0.0523202776878064;1.0626068921291916;0.0;0.00787841313857205;0.053300179088902604;0.09128709291752768;0.0;0.0;0.0;0.0;0.0;0.006787191353128068;0.41259205014184164
sql;0.2834386506354919;0.011760241279623086;0.5363162043987116;0.1724775218922548;0.3114682316954051;0.3378036815336088;0.4928469259570089;1.8429104553882723;0.17078318336457318;0.2267085553185065;0.43617916622824926;0.4251275487901897;0.2634429180296685;0.24754801360396933;1.432122840429053;2.6342895794748777;0.45421718484123386;0.2096078889958878;0.09806578901978236;1.448104044745969;0.3848242264823587;0.052619157919985976;0.0661450796454505;0.1890594406744871;0.0;0.0;0.05966249745305929;0.0256326007925508;0.00654377955226086;0.0;0.0;0.004762066739718708;0.06311944030978031;0.0;0.18282881399370515;0.26536408330835937;0.028510392471038815;0.0;0.26096653158309113;0.0;0.0;0.0063636205860842215;0.46670087001316746;0.0;0.019334459991627143;0.0;0.13678528694045086;0.0;0.690369875989155;2.078626219842202;0.0037836196186050073;0.10916030339389043;0.013244161853017133;0.0;0.0;0.0;0.049326362366699;3.656018673018051;0.0;0.0;0.0;0.0;0.10153461651336192;0.0;0.0;1.209638187412672;0.14433756729740646;0.005055472179960381;0.0;0.0;0.011025016582326474;0.1443501487513639;0.16658959368385695;0.268647414639667;0.12121101466954338;0.003543404576068659;0.034142481422597945;0.0;0.0;0.5734571618194136;0.024481764777751863;0.0;0.0;1.223407966641138;0.5698000575941424;0.04711279833934109;0.8931504990374183;0.26030607473591894;0.04103583197407515;0.0;0.8943021883053139;0.0;0.8132254304242275;0.6815945825192935;0.11243596908162279;0.8842024462963348;0.0023533385903838373;0.15254299300242652;0.0;0.0218012673890071;0.024439569447229224;0.1125087900926024;0.0;0.0073388689282118365;0.09218683653511765;0.0;0.0;0.002797741902549558;0.13121777312380267;0.0;0.1092300638087538;0.0;0.0;0.5374574785652648;0.004109905259144951;0.0;0.4626919406188309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02017524098722643;2.233948438897489;0.0;0.0;0.0;0.018534415610053194;0.0;0.00721932282029518;0.0;0.0;0.024056261216234408;0.0;0.10634859104679772
jpg;0.0;0.0021994442266736807;0.0;0.0;0.006562776232039577;0.011055408270167032;0.010789540354888822;0.03973159407897393;0.01418637153026964;0.0;0.0066946578049647655;0.008037020261531738;0.005993723921604785;0.0033404300064911767;0.01886744898768406;0.03731345989120135;0.016204480919732957;0.0;0.0;0.05116445100966508;0.002932513491096005;0.0;0.0;0.01454016817255763;0.0;0.0;0.008899530740115786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005511587202162727;0.01533929977694741;0.0;0.018035688161146007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009033235699638438;0.0;0.02023197438601293;0.0;0.0;0.008995576903689835;0.0;0.0;0.0;0.0;0.0;0.036122238144093495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02069032175205238;0.0;0.0;0.0;0.0;0.0;0.0;0.0073725546119200475;0.007982139987289152;0.006156440419723151;0.0;0.0;0.0;0.0;0.08952689519799774;0.0;0.0;0.0;0.02304249330334488;0.023941328549467497;0.0;0.09671316138783538;0.11219777916281369;0.0;0.0;0.01280080237346259;0.0;0.0;0.0024326076433541593;0.45049143846598005;0.030836489977335166;0.002900830365505377;0.0;0.0016856433250640067;0.31622776601683794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10540925533894598;0.002521268359690915;0.0;0.0;0.011309728175080887;0.0;0.0;0.0;0.0;0.0;0.019492029389636262;0.0;0.0;0.0;0.0;0.002485448355952266;0.02269805823705564;0.0;0.0;0.0;0.003293485358563849;0.0;0.0;0.0;0.0;0.0;0.0;0.0
solr;0.010213124740788105;0.0;0.016629752630943483;0.004159595587171905;0.0;0.0;0.03186264939385831;0.01250977708401336;0.0;0.02627034687463669;0.009063609563481378;0.015791661046371634;0.0;0.0;0.04751143381455799;0.008795649692010502;0.004855227104857171;0.0;0.0;0.019209468759882463;0.00589214734719533;0.0;0.0064859899885059925;0.003746711362368966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08481889296799709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005686409402392008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007447769466384313;0.0;0.0;0.0;0.0;0.0;0.00496738443106303;0.0;0.0;0.0;0.0;0.0018325871386866417;0.0;0.0;0.0;0.0021156358620618926;0.0;0.0;0.004857231279382406;0.005125442649138055;0.0;0.0;0.007982902964460668;0.0018359351159976665;0.0;0.01863713570725434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002521965831503494;0.0;0.0;0.0;0.007287437447865929;0.002797741902549558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00420964016902268;0.0;0.002466295615740384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
sysml;1.3288174375881503;0.1597870306665328;0.47063960001231125;0.46181502455310247;1.831132870953699;0.8021498707585665;1.4814485576142065;6.114968682374919;0.9896701762669524;0.44649386149061054;1.0636221753052877;1.3610688278937138;0.9034244412073701;0.6416894966769894;1.8099457299219426;9.787685321717428;1.3178444058786543;0.5611223448643824;0.7269793973674709;6.219303956323422;1.9621665290316794;0.0;0.5173221693644428;0.19984544961415546;0.006191149391732906;0.09901475429766744;0.007405579095048963;0.005495934825003584;0.0;0.0;0.0;0.06401843996644799;0.03507153119159472;0.016252297451675994;0.5969119999510587;0.04610102586882918;0.05698791559036759;0.09810107072047156;0.034993301350513345;0.030157761892602664;0.0;0.015443209704328236;0.08999580993581366;0.0;0.0370859932799628;0.0;0.20327933592996095;0.0;0.3784701980224503;0.8922485517885423;0.09861044524552547;0.6849820120830941;0.1795914188663107;0.09622504486493763;0.16864797198399778;0.0;0.22941573387056174;3.4484493891986405;0.0;0.0;0.11171707235312071;0.0;0.2581988897471611;0.0;0.0;1.8870491906101736;0.463873714597899;0.0;0.0;0.0;0.02106313659355673;0.24635563466215643;0.9725281540647974;0.4944716745275811;0.48715420961853784;0.13972139093433233;0.08621358999406786;0.0;0.0;0.8703721456313804;0.37334547450769845;0.39275879924909973;0.0;3.6597004430547626;3.197190727717536;0.0;2.5428410626178684;0.1924101396329134;0.003718011663123439;0.0;1.2696524986014508;0.0;0.6771945966960725;0.606687111132324;0.0;1.562278833091002;0.023174488732966077;0.10491551012936626;0.011173986899703073;0.007784883505314255;0.04538171495262865;0.0;0.0;2.112327079639484;0.011418901835790037;0.13121777312380267;0.0;0.0;0.0;0.0;0.0;0.0;0.01217792850838968;0.0;0.0;0.0;0.27136075429950113;0.20851441405707477;0.16788442333021308;0.0;0.003172749148908073;0.0;0.0;0.0;0.09017685553440202;4.688055267671631;0.05399492471560388;0.0;0.0;0.1846551263540212;0.11396057645963795;0.0;0.0;0.009427049498933896;0.6075280450941399;0.0;0.15638382543458676
mpeg;0.0071871803039238995;0.00219896558601148;0.01651595799587627;0.0;0.015860299895347534;0.01549214114412655;0.012525903524423274;0.11608577689101776;0.012677569314990684;0.004345034334162458;0.023736206567686234;0.012343799178648546;0.020328321827925842;0.02711630722733202;0.045170738046189714;0.1104698157830749;0.04880566029490884;0.00939433147959236;0.0;0.0982812528975028;0.026793499280940693;0.0;0.010997646755364592;0.029462782549439483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034620319386867585;0.08638684255813601;0.0;0.009951424549801482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009811468853477787;0.0;0.0;0.00509912149704257;0.0;0.0;0.0;0.0;0.0;0.08202338738765809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11576564813264663;0.0;0.0;0.0;0.0;0.0;0.011975463392591592;0.02370043421834889;0.08423036516823368;0.01910355930239842;0.23331419899612957;0.006856072833600395;0.0;0.0;0.13376134719471366;0.0;0.0;0.0;0.0317959472915849;0.09230932372579648;0.03467651739956401;0.06566560469646965;0.7273268947693299;0.0;0.0;0.08708679136905574;0.0;0.0037718397089689633;0.002431960120227788;0.10846522890932808;0.02148983150737153;0.0574484989621426;0.0032827138830299287;0.011825309049494772;0.11180339887498948;0.0212676305517124;0.0;0.0;0.0;0.20316991412497773;0.0;0.10540925533894598;0.0;0.0;0.0;0.002520547445731312;0.0;0.061662641597820735;0.14382862958633663;0.0;0.05997601439040672;0.04800153607373193;0.0;0.0;0.04251454817527621;0.0;0.0;0.02389092412837483;0.010975764828230913;0.0;0.2332604689783055;0.0;0.0;0.05698028822981897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09082827490168535
xquery;0.11814118721376081;0.004499030563359142;0.059440383654286076;0.01946301213871126;0.05285382548103487;0.024539611387914516;0.028891091944822214;0.11338253641164713;0.012411371694636693;0.015367418460698775;0.02410158479617415;0.012914689969478269;0.03302930293737672;0.0050309092706081835;0.861992290440573;0.11459666211681567;0.08744436416185611;0.0;0.0;0.03064897954698642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02880756009578387;0.01699069165076462;0.003843141912184024;0.0;0.008741825782397095;0.0;0.0;0.0;0.21320071635561041;0.0;0.0;0.0;0.01244313240995618;0.0;0.014823357482331736;0.06741998624632421;0.0;0.0022595653565621676;0.0;0.0;0.0;0.0;0.0;0.2674488545035542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061461843813166994;0.0;0.0;0.0;0.0;0.0;0.004150306641170468;0.029463342532601973;0.0;0.0;0.0;0.0021462242094900377;0.0;0.0;0.09605727619325435;0.0;0.0;0.0;0.06987432789167852;0.023488556174946357;0.0;0.026641380408465563;0.037170981840471386;0.0;0.0;0.20136132072878665;0.0;0.019819628641826577;0.009254499937814388;0.05477433414233505;0.26753141613331394;0.0;0.023579813142601044;0.0057602692735371774;0.03966020382967057;0.0;0.0;0.0;0.0;0.0;0.1092300638087538;0.002521268359690915;0.0;0.0;0.002520547445731312;0.0;0.0;0.0;0.3077059000020106;0.0;0.0;0.0;0.0;0.0;0.040655781409087086;0.0;0.0;0.0;0.0;0.0;1.0333073155905628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
postgresql;0.006507102311215882;0.008125383266863186;0.007876641081441647;0.0;0.024175473851486187;0.02468947656333878;0.028326793353025244;0.2917299829957891;0.009472823560945188;0.0;0.00959014792293893;0.0;0.010520779993250974;0.012645823153971211;0.02783421215446786;0.23570226039551587;0.055048188256318034;0.009883806959551392;0.0;0.055236817666610746;0.009342428982474936;0.0;0.0;0.02075466156648133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006316727428612831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021128856368212913;0.0;0.0;0.0;0.0;0.0;0.025565499628245683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019363706537195886;0.0;0.0;0.0;0.0;0.0;0.06362847629757777;0.00784422303565817;0.02351964784765304;0.0;0.0;0.0;0.0;0.0;0.019302285912054573;0.0;0.0;0.0;0.036992662308349696;0.05668202012651357;0.0;0.13483997249264842;0.009851141068342869;0.0;0.0;0.023550608702786628;0.0;0.0;0.0;0.0;0.053111905172814465;0.0;0.0;0.0;0.009152287737220112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007451800679725195;0.019851666679418605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tiff;0.0;0.0;0.037448692291280894;0.04163054471218133;0.072041828609549;0.08101001118087518;0.0065209225253894925;0.30365766054142723;0.0;0.0035733433755540363;0.03278211030521032;0.04641595684987568;0.006042764902604735;0.0;0.061989752066949885;0.26767767434217205;0.1362785425932434;0.0;0.02107985625431033;0.7052793491235748;0.2209576846843022;0.0;0.051740079439877046;0.017137262215442182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10206207261596577;0.0;0.0;0.0;0.0038546308103963546;0.0;0.0;0.0;0.022542145500565165;0.0;0.0;0.0;0.004028558969655464;0.0;0.038364262040634665;0.0;0.0;0.023365487762486373;0.0;0.0;0.0;0.0;0.0;0.0699258078540597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571263071558795;0.0;0.0;0.0;0.0;0.0;0.03805989969714704;0.054049566793734675;0.46849882913969;0.020458511520158384;0.05954913341754137;0.0038826827548255017;0.0;0.0;0.010519324655789383;0.0;0.0;0.0;0.07180467740979656;0.1076635428605493;0.028116077855776665;0.04263922284590152;0.06899281613643049;0.0;0.0;0.1494394796392751;0.0;0.1386750490563073;0.0;0.0;0.051274912648785906;0.15811388300841897;0.0;0.010279821650753418;0.0;0.01008507343876366;0.0;0.0;0.06696495301824251;0.05707301455353496;0.0;0.0;0.0;0.01217792850838968;0.061662641597820735;0.0;0.0;0.0;0.0716114874039433;0.0;0.2581988897471611;0.039746431675858215;0.0;0.0;0.024390243902439025;0.0;0.0;0.022277295967705647;0.01115388080352969;0.0028552787937526883;0.18696525637049993;0.0;0.0;0.14907119849998599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08703882797784893
database;0.3394711507238703;0.10024075226882226;0.44532303194677364;0.0640535317731171;0.42818090048997026;0.623667362882527;1.1471385826590441;1.2113240129592397;0.3250757486639963;0.14453705812796952;0.29758174503462814;0.07180462129176454;0.25439185708701795;0.10473717815056632;1.2238852981793078;2.576896676976465;0.9510474843930768;0.2012017007811299;0.0;0.7522274276937712;0.208138318421482;0.0;0.0941597926440241;0.6222284007454664;0.0;0.0;0.03011010318298389;0.0;0.0;0.0;0.0;0.008879860139752274;0.0;0.0;0.017989569074028863;0.14897132350167927;0.03302760910997189;0.014334063592841508;0.13766378986320346;0.0;0.0;0.0;0.0;0.0;0.011716158058130756;0.0;0.0;0.0;0.07894331575072737;0.6049029006116509;0.0;0.06467681173880584;0.0;0.0;0.0;0.0;0.0;2.2758970614761123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.208945889391044;0.0;0.0;0.0;0.0;0.0;0.3601100247320929;0.5598999925285951;0.5832515456053653;0.035918149479944775;0.13534710901634814;0.0;0.0;0.0;1.1706202256084421;0.02090605025017727;0.0;0.0;0.8766168873304432;0.6388922578534819;0.24996723394315815;1.0920748495284507;0.9226727844340223;0.2136901198620171;0.0;1.1505811267551773;0.0;0.30613949798781376;0.041536904841940524;0.07214630282410814;0.6538805542114519;0.11111595407945657;0.07789056816063539;0.03309297744063255;0.22248151052626428;0.02756078886740141;0.0;0.0;0.0;0.3560380282428588;0.5374574785652648;0.011309728175080887;0.0;0.0;0.14382862958633663;0.3077059000020106;0.5;0.0716114874039433;0.0;0.0;0.06900655593423542;0.21057315230299795;0.0;0.0;0.2742483226580978;0.0;0.0038344584326382293;0.023511520528619944;0.011020998474952911;0.11608971356674107;2.0810345476181515;0.0;0.0;0.08813305396861919;0.034441829515914534;0.0;0.0;0.0;0.0;0.0;0.0;0.20395962738880113
